2025-10-07 13:16:05,777 INFO    Thread-12 :135343 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/wandb-summary.json
2025-10-07 13:16:06,174 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: poll_exit
2025-10-07 13:16:07,177 INFO    SenderThread:135343 [sender.py:transition_state():626] send defer: 8
2025-10-07 13:16:07,177 DEBUG   SenderThread:135343 [sender.py:send_request():402] send_request: poll_exit
2025-10-07 13:16:07,178 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:16:07,178 INFO    HandlerThread:135343 [handler.py:handle_request_defer():170] handle defer: 8
2025-10-07 13:16:07,178 DEBUG   SenderThread:135343 [sender.py:send_request():402] send_request: defer
2025-10-07 13:16:07,178 INFO    SenderThread:135343 [sender.py:send_request_defer():622] handle sender defer: 8
2025-10-07 13:16:07,192 INFO    SenderThread:135343 [sender.py:transition_state():626] send defer: 9
2025-10-07 13:16:07,193 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:16:07,193 DEBUG   SenderThread:135343 [sender.py:send():375] send: artifact
2025-10-07 13:16:07,193 INFO    HandlerThread:135343 [handler.py:handle_request_defer():170] handle defer: 9
2025-10-07 13:16:07,720 INFO    SenderThread:135343 [sender.py:send_artifact():1474] sent artifact job-https___github.com_Improbable-AI_dribblebot_scripts_train_dribbling.py - {'id': 'QXJ0aWZhY3Q6MjExMjY1MDk5MA==', 'digest': '226addc500a3cc9da89cc9eb776a2018', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_Improbable-AI_dribblebot_scripts_train_dribbling.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_Improbable-AI_dribblebot_scripts_train_dribbling.py', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc2MTQ5MTkyMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjExMjY1MDk5MA==', 'versionIndex': 1}}, 'version': 'v1'}
2025-10-07 13:16:07,721 DEBUG   SenderThread:135343 [sender.py:send_request():402] send_request: defer
2025-10-07 13:16:07,721 INFO    SenderThread:135343 [sender.py:send_request_defer():622] handle sender defer: 9
2025-10-07 13:16:07,721 INFO    SenderThread:135343 [dir_watcher.py:finish():365] shutting down directory watcher
2025-10-07 13:16:07,777 INFO    Thread-12 :135343 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/output.log
2025-10-07 13:16:07,777 INFO    SenderThread:135343 [dir_watcher.py:finish():395] scan: /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files
2025-10-07 13:16:07,778 INFO    SenderThread:135343 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/wandb-summary.json wandb-summary.json
2025-10-07 13:16:07,778 INFO    SenderThread:135343 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/wandb-metadata.json wandb-metadata.json
2025-10-07 13:16:07,778 INFO    SenderThread:135343 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/output.log output.log
2025-10-07 13:16:07,778 INFO    SenderThread:135343 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/config.yaml config.yaml
2025-10-07 13:16:07,778 INFO    SenderThread:135343 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/conda-environment.yaml conda-environment.yaml
2025-10-07 13:16:07,782 INFO    SenderThread:135343 [dir_watcher.py:finish():409] scan save: /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/requirements.txt requirements.txt
2025-10-07 13:16:07,782 INFO    SenderThread:135343 [sender.py:transition_state():626] send defer: 10
2025-10-07 13:16:07,784 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:16:07,784 INFO    HandlerThread:135343 [handler.py:handle_request_defer():170] handle defer: 10
2025-10-07 13:16:07,786 DEBUG   SenderThread:135343 [sender.py:send_request():402] send_request: defer
2025-10-07 13:16:07,786 INFO    SenderThread:135343 [sender.py:send_request_defer():622] handle sender defer: 10
2025-10-07 13:16:07,786 INFO    SenderThread:135343 [file_pusher.py:finish():168] shutting down file pusher
2025-10-07 13:16:08,110 INFO    wandb-upload_0:135343 [upload_job.py:push():137] Uploaded file /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/output.log
2025-10-07 13:16:08,188 INFO    wandb-upload_3:135343 [upload_job.py:push():137] Uploaded file /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/conda-environment.yaml
2025-10-07 13:16:08,201 INFO    wandb-upload_2:135343 [upload_job.py:push():137] Uploaded file /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/config.yaml
2025-10-07 13:16:08,202 INFO    wandb-upload_1:135343 [upload_job.py:push():137] Uploaded file /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/wandb-summary.json
2025-10-07 13:16:08,242 INFO    wandb-upload_4:135343 [upload_job.py:push():137] Uploaded file /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/files/requirements.txt
2025-10-07 13:16:08,442 INFO    Thread-11 :135343 [sender.py:transition_state():626] send defer: 11
2025-10-07 13:16:08,442 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:16:08,442 INFO    HandlerThread:135343 [handler.py:handle_request_defer():170] handle defer: 11
2025-10-07 13:16:08,443 DEBUG   SenderThread:135343 [sender.py:send_request():402] send_request: defer
2025-10-07 13:16:08,443 INFO    SenderThread:135343 [sender.py:send_request_defer():622] handle sender defer: 11
2025-10-07 13:16:08,443 INFO    SenderThread:135343 [file_pusher.py:join():173] waiting for file pusher
2025-10-07 13:16:08,443 INFO    SenderThread:135343 [sender.py:transition_state():626] send defer: 12
2025-10-07 13:16:08,443 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:16:08,443 INFO    HandlerThread:135343 [handler.py:handle_request_defer():170] handle defer: 12
2025-10-07 13:16:08,443 DEBUG   SenderThread:135343 [sender.py:send_request():402] send_request: defer
2025-10-07 13:16:08,443 INFO    SenderThread:135343 [sender.py:send_request_defer():622] handle sender defer: 12
2025-10-07 13:16:08,839 INFO    SenderThread:135343 [sender.py:transition_state():626] send defer: 13
2025-10-07 13:16:08,839 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:16:08,839 INFO    HandlerThread:135343 [handler.py:handle_request_defer():170] handle defer: 13
2025-10-07 13:16:08,840 DEBUG   SenderThread:135343 [sender.py:send_request():402] send_request: defer
2025-10-07 13:16:08,840 INFO    SenderThread:135343 [sender.py:send_request_defer():622] handle sender defer: 13
2025-10-07 13:16:08,840 INFO    SenderThread:135343 [sender.py:transition_state():626] send defer: 14
2025-10-07 13:16:08,840 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: defer
2025-10-07 13:16:08,840 INFO    HandlerThread:135343 [handler.py:handle_request_defer():170] handle defer: 14
2025-10-07 13:16:08,840 DEBUG   SenderThread:135343 [sender.py:send():375] send: final
2025-10-07 13:16:08,840 DEBUG   SenderThread:135343 [sender.py:send():375] send: footer
2025-10-07 13:16:08,840 DEBUG   SenderThread:135343 [sender.py:send_request():402] send_request: defer
2025-10-07 13:16:08,840 INFO    SenderThread:135343 [sender.py:send_request_defer():622] handle sender defer: 14
2025-10-07 13:16:08,841 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: poll_exit
2025-10-07 13:16:08,841 DEBUG   SenderThread:135343 [sender.py:send_request():402] send_request: poll_exit
2025-10-07 13:16:08,841 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: server_info
2025-10-07 13:16:08,841 DEBUG   SenderThread:135343 [sender.py:send_request():402] send_request: server_info
2025-10-07 13:16:08,843 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: get_summary
2025-10-07 13:16:08,843 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: sampled_history
2025-10-07 13:16:08,917 INFO    MainThread:135343 [wandb_run.py:_footer_history_summary_info():3476] rendering history
2025-10-07 13:16:08,917 INFO    MainThread:135343 [wandb_run.py:_footer_history_summary_info():3508] rendering summary
2025-10-07 13:16:08,917 INFO    MainThread:135343 [wandb_run.py:_footer_sync_info():3434] logging synced files
2025-10-07 13:16:08,917 DEBUG   HandlerThread:135343 [handler.py:handle_request():144] handle_request: shutdown
2025-10-07 13:16:08,917 INFO    HandlerThread:135343 [handler.py:finish():845] shutting down handler
2025-10-07 13:16:09,841 INFO    WriterThread:135343 [datastore.py:close():298] close: /home/armaan/dribblebot/wandb/run-20251007_131550-051h5z01/run-051h5z01.wandb
2025-10-07 13:16:09,917 INFO    SenderThread:135343 [sender.py:finish():1550] shutting down sender
2025-10-07 13:16:09,917 INFO    SenderThread:135343 [file_pusher.py:finish():168] shutting down file pusher
2025-10-07 13:16:09,917 INFO    SenderThread:135343 [file_pusher.py:join():173] waiting for file pusher
